HYP_GRP_CLASS_KEY|HYP_GRP_CLASS_DESC|HYP_CLASS_KEY|HYP_CLASS_DESC|HYP_SUB_CLASS_KEY|HYP_SUB_CLASS_DESC|HYP_CLUST_CLASS_DESC
657|VOILAGE/DECO/MERCERIE|6570|VOILAGE|65700|RIDEAU BONNE FEMME|VOILAGE, DECO, MERCERIE
657|VOILAGE/DECO/MERCERIE|6570|VOILAGE|65701|BRISE BISE|VOILAGE, DECO, MERCERIE
657|VOILAGE/DECO/MERCERIE|6570|VOILAGE|65702|PAIRE DROITE|VOILAGE, DECO, MERCERIE
657|VOILAGE/DECO/MERCERIE|6570|VOILAGE|65703|PANNEAU|VOILAGE, DECO, MERCERIE
657|VOILAGE/DECO/MERCERIE|6571|DECO|65710|DOUBLE RIDEAUX|VOILAGE, DECO, MERCERIE
657|VOILAGE/DECO/MERCERIE|6571|DECO|65711|COUSSIN|VOILAGE, DECO, MERCERIE
657|VOILAGE/DECO/MERCERIE|6571|DECO|65712|HOUSSES|VOILAGE, DECO, MERCERIE
657|VOILAGE/DECO/MERCERIE|6571|DECO|65713|JETES / PLAID|VOILAGE, DECO, MERCERIE
657|VOILAGE/DECO/MERCERIE|6571|DECO|65714|ACCESSOIRES|VOILAGE, DECO, MERCERIE
657|VOILAGE/DECO/MERCERIE|6571|DECO|65715|AUTRES|VOILAGE, DECO, MERCERIE
657|VOILAGE/DECO/MERCERIE|6572|TISSU AU METRE|65720|TISSU AU METRE|VOILAGE, DECO, MERCERIE
657|VOILAGE/DECO/MERCERIE|6573|COUSSIN|65730|COUSSIN|VOILAGE, DECO, MERCERIE
657|VOILAGE/DECO/MERCERIE|6574|MERCERIE|65740|FIL|VOILAGE, DECO, MERCERIE
657|VOILAGE/DECO/MERCERIE|6574|MERCERIE|65741|EPINGLE / AIGUILLE|VOILAGE, DECO, MERCERIE
657|VOILAGE/DECO/MERCERIE|6574|MERCERIE|65742|ELASTIQUE|VOILAGE, DECO, MERCERIE
657|VOILAGE/DECO/MERCERIE|6574|MERCERIE|65743|RUBAN|VOILAGE, DECO, MERCERIE
657|VOILAGE/DECO/MERCERIE|6574|MERCERIE|65744|BOUTON / RIVET|VOILAGE, DECO, MERCERIE
657|VOILAGE/DECO/MERCERIE|6574|MERCERIE|65745|FERMETURE A GLISSIERE|VOILAGE, DECO, MERCERIE
657|VOILAGE/DECO/MERCERIE|6574|MERCERIE|65746|ACCESSOIRES COUTURE|VOILAGE, DECO, MERCERIE
657|VOILAGE/DECO/MERCERIE|6574|MERCERIE|65747|FIL A TRICOTER|VOILAGE, DECO, MERCERIE
658|MOUCHOIRS|6580|MOUCHOIRS|65800|MOUCHOIR ENFANT|MOUCHOIRS TISSU
658|MOUCHOIRS|6580|MOUCHOIRS|65801|MOUCHOIR ADULTE|MOUCHOIRS TISSU
658|MOUCHOIRS|6580|MOUCHOIRS|65802|BOITE ENFANT|MOUCHOIRS TISSU
658|MOUCHOIRS|6580|MOUCHOIRS|65803|BOITE ADULTE|MOUCHOIRS TISSU
660|BEBE|6600|CHAPELLERIE BEBE|66000|BANDEAU|ACCESSOIRES MODE BEBE
660|BEBE|6600|CHAPELLERIE BEBE|66001|ECHARPE|ACCESSOIRES MODE BEBE
660|BEBE|6600|CHAPELLERIE BEBE|66002|LOTS COORDONNES|ACCESSOIRES MODE BEBE
660|BEBE|6600|CHAPELLERIE BEBE|66003|MOUFLES|ACCESSOIRES MODE BEBE
660|BEBE|6600|CHAPELLERIE BEBE|66004|BONNET|ACCESSOIRES MODE BEBE
660|BEBE|6600|CHAPELLERIE BEBE|66005|CHAPKA|ACCESSOIRES MODE BEBE
660|BEBE|6600|CHAPELLERIE BEBE|66006|BOB|ACCESSOIRES MODE BEBE
660|BEBE|6600|CHAPELLERIE BEBE|66007|CLOCHE / BOB|ACCESSOIRES MODE BEBE
660|BEBE|6600|CHAPELLERIE BEBE|66008|CASQUETTE|ACCESSOIRES MODE BEBE
660|BEBE|6600|CHAPELLERIE BEBE|66009|CHAPEAU DE PAILLE|ACCESSOIRES MODE BEBE
661|ENFANT|6610|CHAPELLERIE ENFANT|66100|ECHARPE|ACCESSOIRES MODE ENFANT
661|ENFANT|6610|CHAPELLERIE ENFANT|66101|LOTS COORDONNES|ACCESSOIRES MODE ENFANT
661|ENFANT|6610|CHAPELLERIE ENFANT|66102|MOUFLES|ACCESSOIRES MODE ENFANT
661|ENFANT|6610|CHAPELLERIE ENFANT|66103|BONNET|ACCESSOIRES MODE ENFANT
661|ENFANT|6610|CHAPELLERIE ENFANT|66104|GANTS|ACCESSOIRES MODE ENFANT
661|ENFANT|6610|CHAPELLERIE ENFANT|66105|CHAPKA|ACCESSOIRES MODE ENFANT
661|ENFANT|6610|CHAPELLERIE ENFANT|66106|CAGOULE|ACCESSOIRES MODE ENFANT
661|ENFANT|6610|CHAPELLERIE ENFANT|66107|CLOCHE / BOB|ACCESSOIRES MODE ENFANT
661|ENFANT|6610|CHAPELLERIE ENFANT|66108|CASQUETTE|ACCESSOIRES MODE ENFANT
661|ENFANT|6610|CHAPELLERIE ENFANT|66109|CHAPEAU DE PAILLE|ACCESSOIRES MODE ENFANT
661|ENFANT|6611|CEINTUR BRETEL  CRAVAT|66110|CEINTURE|ACCESSOIRES MODE ENFANT
661|ENFANT|6611|CEINTUR BRETEL  CRAVAT|66111|BRETELLES|ACCESSOIRES MODE ENFANT
661|ENFANT|6611|CEINTUR BRETEL  CRAVAT|66112|BANDANA|ACCESSOIRES MODE ENFANT
661|ENFANT|6611|CEINTUR BRETEL  CRAVAT|66113|NOEUD PAPILLON /CRAVATES|ACCESSOIRES MODE ENFANT
661|ENFANT|6612|PARAPLUIE/PETITE MARO/BANANE|66120|PARAPLUIE|ACCESSOIRES MODE ENFANT
661|ENFANT|6612|PARAPLUIE/PETITE MARO/BANANE|66121|PETITE MAROQUINERIE|ACCESSOIRES MODE ENFANT
661|ENFANT|6612|PARAPLUIE/PETITE MARO/BANANE|66122|SAC|ACCESSOIRES MODE ENFANT
661|ENFANT|6612|PARAPLUIE/PETITE MARO/BANANE|66123|BANANE|ACCESSOIRES MODE ENFANT
661|ENFANT|6613|ACTUALISATION ENFANT|66130|ACTUA CHAPELLERIE|ACCESSOIRES MODE ENFANT
661|ENFANT|6613|ACTUALISATION ENFANT|66131|ACTUA CEINTURE|ACCESSOIRES MODE ENFANT
661|ENFANT|6613|ACTUALISATION ENFANT|66132|ACTUA SAC|ACCESSOIRES MODE ENFANT
662|FEMME|6620|CHAPELLERIE FEMME|66200|ECHARPE|ACCESSOIRES MODE FEMME
662|FEMME|6620|CHAPELLERIE FEMME|66201|LOTS COORDONNES|ACCESSOIRES MODE FEMME
662|FEMME|6620|CHAPELLERIE FEMME|66202|MOUFLES|ACCESSOIRES MODE FEMME
662|FEMME|6620|CHAPELLERIE FEMME|66203|GANTS|ACCESSOIRES MODE FEMME
662|FEMME|6620|CHAPELLERIE FEMME|66204|BONNET|ACCESSOIRES MODE FEMME
662|FEMME|6620|CHAPELLERIE FEMME|66205|BOB|ACCESSOIRES MODE FEMME
662|FEMME|6620|CHAPELLERIE FEMME|66206|CLOCHES|ACCESSOIRES MODE FEMME
662|FEMME|6620|CHAPELLERIE FEMME|66207|CASQUETTE|ACCESSOIRES MODE FEMME
662|FEMME|6620|CHAPELLERIE FEMME|66208|CHAPEAU DE PAILLE|ACCESSOIRES MODE FEMME
662|FEMME|6620|CHAPELLERIE FEMME|66209|ETOLES / PONCHO / CHALE|ACCESSOIRES MODE FEMME
662|FEMME|6621|GANTS CUIR|66210|GANTS CUIR FEMME|ACCESSOIRES MODE FEMME
662|FEMME|6622|CEINTURE|66220|CEINTURE CUIR|ACCESSOIRES MODE FEMME
662|FEMME|6622|CEINTURE|66221|CEINTURE SYNTHETIQUE|ACCESSOIRES MODE FEMME
662|FEMME|6622|CEINTURE|66222|CEINTURE TOILE|ACCESSOIRES MODE FEMME
662|FEMME|6622|CEINTURE|66223|CEINTURE CHAINE|ACCESSOIRES MODE FEMME
662|FEMME|6623|FOULARD /BANDANA|66230|FOULARD COTON|ACCESSOIRES MODE FEMME
662|FEMME|6623|FOULARD /BANDANA|66231|FOULARD POLYESTER|ACCESSOIRES MODE FEMME
662|FEMME|6623|FOULARD /BANDANA|66232|FOULARD VISCOSE|ACCESSOIRES MODE FEMME
662|FEMME|6623|FOULARD /BANDANA|66233|FOULARD SOIE|ACCESSOIRES MODE FEMME
662|FEMME|6623|FOULARD /BANDANA|66234|FOULARD POLYLAINE|ACCESSOIRES MODE FEMME
662|FEMME|6623|FOULARD /BANDANA|66235|BANDANA|ACCESSOIRES MODE FEMME
662|FEMME|6624|PARAPLUIE FEMME|66240|PARAPLUIE COURT|ACCESSOIRES MODE FEMME
662|FEMME|6624|PARAPLUIE FEMME|66241|PARAPLUIE LONG|ACCESSOIRES MODE FEMME
662|FEMME|6625|PETITE MAROQUINERIE|66250|PORTE MONNAIE SYNTHETIQUE|ACCESSOIRES MODE FEMME
662|FEMME|6625|PETITE MAROQUINERIE|66251|PORTE FEUILLE SYNTHETIQUE|ACCESSOIRES MODE FEMME
662|FEMME|6625|PETITE MAROQUINERIE|66252|PORTE CHEQUIER SYNTHETIQUE|ACCESSOIRES MODE FEMME
662|FEMME|6625|PETITE MAROQUINERIE|66253|PORTE CARTE SYNTHETIQUE|ACCESSOIRES MODE FEMME
662|FEMME|6625|PETITE MAROQUINERIE|66254|PORTE MONNAIE CUIR|ACCESSOIRES MODE FEMME
662|FEMME|6625|PETITE MAROQUINERIE|66255|PORTE FEUILLE CUIR|ACCESSOIRES MODE FEMME
662|FEMME|6625|PETITE MAROQUINERIE|66256|PORTE CHEQUIER CUIR|ACCESSOIRES MODE FEMME
662|FEMME|6625|PETITE MAROQUINERIE|66257|PORTE CARTE CUIR|ACCESSOIRES MODE FEMME
662|FEMME|6625|PETITE MAROQUINERIE|66258|AUTRES|ACCESSOIRES MODE FEMME
662|FEMME|6626|SAC / BANANE|66260|SAC A MAIN SYNTHETIQUE|ACCESSOIRES MODE FEMME
662|FEMME|6626|SAC / BANANE|66261|SAC A DOS SYNTHETIQUE|ACCESSOIRES MODE FEMME
662|FEMME|6626|SAC / BANANE|66262|BANANE SYNTHETIQUE|ACCESSOIRES MODE FEMME
662|FEMME|6626|SAC / BANANE|66263|SAC A MAIN TOILE|ACCESSOIRES MODE FEMME
662|FEMME|6626|SAC / BANANE|66264|BANANE TOILE|ACCESSOIRES MODE FEMME
662|FEMME|6626|SAC / BANANE|66265|SAC A MAIN CUIR|ACCESSOIRES MODE FEMME
662|FEMME|6626|SAC / BANANE|66266|SAC A DOS CUIR|ACCESSOIRES MODE FEMME
662|FEMME|6626|SAC / BANANE|66267|BANANE CUIR|ACCESSOIRES MODE FEMME
662|FEMME|6627|PAREO|66270|PAREO FEMME|ACCESSOIRES MODE FEMME
662|FEMME|6628|ACTUALISATION EFMME|66280|ACTUA CHAPELLERIE|ACCESSOIRES MODE FEMME
662|FEMME|6628|ACTUALISATION EFMME|66281|ACTUA GANTS CUIR|ACCESSOIRES MODE FEMME
662|FEMME|6628|ACTUALISATION EFMME|66282|ACTUA CEINTURE|ACCESSOIRES MODE FEMME
662|FEMME|6628|ACTUALISATION EFMME|66283|ACTUA FOULARD|ACCESSOIRES MODE FEMME
662|FEMME|6628|ACTUALISATION EFMME|66284|ACTUA PARAPLUIE|ACCESSOIRES MODE FEMME
662|FEMME|6628|ACTUALISATION EFMME|66285|ACTUA PETITE MAROQUINERIE|ACCESSOIRES MODE FEMME
662|FEMME|6628|ACTUALISATION EFMME|66286|ACTUA SAC|ACCESSOIRES MODE FEMME
662|FEMME|6628|ACTUALISATION EFMME|66287|ACTUA PAREO|ACCESSOIRES MODE FEMME
663|HOMME|6630|CHAPELLERIE HOMME|66300|ECHARPE|ACCESSOIRES MODE HOMME
663|HOMME|6630|CHAPELLERIE HOMME|66301|LOTS COORDONNES|ACCESSOIRES MODE HOMME
663|HOMME|6630|CHAPELLERIE HOMME|66302|MOUFLES|ACCESSOIRES MODE HOMME
663|HOMME|6630|CHAPELLERIE HOMME|66303|GANTS|ACCESSOIRES MODE HOMME
663|HOMME|6630|CHAPELLERIE HOMME|66304|BONNET|ACCESSOIRES MODE HOMME
663|HOMME|6630|CHAPELLERIE HOMME|66305|CLOCHE / BOB|ACCESSOIRES MODE HOMME
663|HOMME|6630|CHAPELLERIE HOMME|66306|CASQUETTE|ACCESSOIRES MODE HOMME
663|HOMME|6630|CHAPELLERIE HOMME|66307|CHAPEAU DE PAILLE|ACCESSOIRES MODE HOMME
663|HOMME|6631|GANTS CUIR|66310|GANTS CUIR HOMME|ACCESSOIRES MODE HOMME
663|HOMME|6632|CEINTURE|66320|CEINTURE CUIR|ACCESSOIRES MODE HOMME
663|HOMME|6632|CEINTURE|66321|CEINTURE SYNTHETIQUE|ACCESSOIRES MODE HOMME
663|HOMME|6632|CEINTURE|66322|CEINTURE TOILE|ACCESSOIRES MODE HOMME
663|HOMME|6632|CEINTURE|66323|BRETELLES|ACCESSOIRES MODE HOMME
663|HOMME|6633|CRAVATES / NOEUD PAPILLON|66330|CRAVATE POLYESTER|ACCESSOIRES MODE HOMME
663|HOMME|6633|CRAVATES / NOEUD PAPILLON|66331|CRAVATE SOIE IMPRIMEE|ACCESSOIRES MODE HOMME
663|HOMME|6633|CRAVATES / NOEUD PAPILLON|66332|CRAVATE SOIE TISSEE|ACCESSOIRES MODE HOMME
663|HOMME|6633|CRAVATES / NOEUD PAPILLON|66333|CRAVATE SOIE FACONNEE|ACCESSOIRES MODE HOMME
663|HOMME|6633|CRAVATES / NOEUD PAPILLON|66334|CRAVATE AUTRES MATIERES|ACCESSOIRES MODE HOMME
663|HOMME|6633|CRAVATES / NOEUD PAPILLON|66335|NOEUD PAPILLON|ACCESSOIRES MODE HOMME
663|HOMME|6633|CRAVATES / NOEUD PAPILLON|66336|LOTS|ACCESSOIRES MODE HOMME
663|HOMME|6634|PARAPLUIE|66340|PARAPLUIE COURT|ACCESSOIRES MODE HOMME
663|HOMME|6634|PARAPLUIE|66341|PARAPLUIE LONG|ACCESSOIRES MODE HOMME
663|HOMME|6635|PETITE MAROQUINERIE|66350|PORTE MONNAIE SYNTHETIQUE|ACCESSOIRES MODE HOMME
663|HOMME|6635|PETITE MAROQUINERIE|66351|PORTE FEUILLE SYNTHETIQUE|ACCESSOIRES MODE HOMME
663|HOMME|6635|PETITE MAROQUINERIE|66352|PORTE CHEQUIER SYNTHETIQUE|ACCESSOIRES MODE HOMME
663|HOMME|6635|PETITE MAROQUINERIE|66353|PORTE CARTE SYNTHETIQUE|ACCESSOIRES MODE HOMME
663|HOMME|6635|PETITE MAROQUINERIE|66354|PORTE MONNAIE CUIR|ACCESSOIRES MODE HOMME
663|HOMME|6635|PETITE MAROQUINERIE|66355|PORTE FEUILLE CUIR|ACCESSOIRES MODE HOMME
663|HOMME|6635|PETITE MAROQUINERIE|66356|PORTE CHEQUIER CUIR|ACCESSOIRES MODE HOMME
663|HOMME|6635|PETITE MAROQUINERIE|66357|PORTE CARTE CUIR|ACCESSOIRES MODE HOMME
663|HOMME|6635|PETITE MAROQUINERIE|66358|AUTRES|ACCESSOIRES MODE HOMME
663|HOMME|6636|SAC / BANANE|66360|SAC|ACCESSOIRES MODE HOMME
663|HOMME|6636|SAC / BANANE|66361|BANANE|ACCESSOIRES MODE HOMME
663|HOMME|6636|SAC / BANANE|66362|SACOCHE|ACCESSOIRES MODE HOMME
663|HOMME|6637|ACTUALISATION HOMME|66370|ACTUA CHAPELLERIE|ACCESSOIRES MODE HOMME
663|HOMME|6637|ACTUALISATION HOMME|66371|ACTUA CEINTURE|ACCESSOIRES MODE HOMME
663|HOMME|6637|ACTUALISATION HOMME|66372|ACTUA SAC|ACCESSOIRES MODE HOMME
663|HOMME|6637|ACTUALISATION HOMME|66373|ACTUA CRAVATE|ACCESSOIRES MODE HOMME
664|GANTS DE SKI|6640|GANTS|66400|BEBE|GANTS DE SKI
664|GANTS DE SKI|6640|GANTS|66401|ENFANT|GANTS DE SKI
664|GANTS DE SKI|6640|GANTS|66402|FEMME|GANTS DE SKI
664|GANTS DE SKI|6640|GANTS|66403|HOMME|GANTS DE SKI
665|LUNETTES|6650|LUNETTES DE SKI|66500|BEBE|LUNETTES
665|LUNETTES|6650|LUNETTES DE SKI|66501|ENFANT|LUNETTES
665|LUNETTES|6650|LUNETTES DE SKI|66502|FEMME|LUNETTES
665|LUNETTES|6650|LUNETTES DE SKI|66503|HOMME|LUNETTES
665|LUNETTES|6651|LUNETTES DE SOLEIL|66510|BEBE|LUNETTES
665|LUNETTES|6651|LUNETTES DE SOLEIL|66511|ENFANT|LUNETTES
665|LUNETTES|6651|LUNETTES DE SOLEIL|66512|FEMME|LUNETTES
665|LUNETTES|6651|LUNETTES DE SOLEIL|66513|HOMME|LUNETTES
666|BIJOUTERIE FANTAISIE|6660|BIJOUTERIE FSIE ENFANT|66600|BAGUE|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6660|BIJOUTERIE FSIE ENFANT|66601|BRACELET|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6660|BIJOUTERIE FSIE ENFANT|66602|COLLIER|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6660|BIJOUTERIE FSIE ENFANT|66603|BROCHE|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6660|BIJOUTERIE FSIE ENFANT|66604|BOUCLE D OREILLE|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6660|BIJOUTERIE FSIE ENFANT|66605|BARRETTE|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6660|BIJOUTERIE FSIE ENFANT|66606|CHOUCHOU|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6660|BIJOUTERIE FSIE ENFANT|66607|AUTRES|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6661|BIJOUTERIE FSIE FEMME|66610|BAGUE|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6661|BIJOUTERIE FSIE FEMME|66611|BRACELET|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6661|BIJOUTERIE FSIE FEMME|66612|COLLIER|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6661|BIJOUTERIE FSIE FEMME|66613|BROCHE|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6661|BIJOUTERIE FSIE FEMME|66614|BOUCLE D OREILLE|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6661|BIJOUTERIE FSIE FEMME|66615|BARRETTE|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6661|BIJOUTERIE FSIE FEMME|66616|CHOUCHOU|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6661|BIJOUTERIE FSIE FEMME|66617|AUTRES|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6662|BIJOUTERIE FSIE HOMME|66620|BAGUE|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6662|BIJOUTERIE FSIE HOMME|66621|GOURMETTE|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6662|BIJOUTERIE FSIE HOMME|66622|CHAINETTE|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6662|BIJOUTERIE FSIE HOMME|66623|BOUTONS MANCHETTES|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6662|BIJOUTERIE FSIE HOMME|66624|PINCE A CRAVATE|BIJOUTERIE FANTAISIE
666|BIJOUTERIE FANTAISIE|6662|BIJOUTERIE FSIE HOMME|66625|AUTRES|BIJOUTERIE FANTAISIE
670|HORLOGERIE|6700|BIJOUX|67000|BAGUES|HORLOGERIE
670|HORLOGERIE|6700|BIJOUX|67001|BRACELETS|HORLOGERIE
670|HORLOGERIE|6700|BIJOUX|67002|COLLIERS|HORLOGERIE
670|HORLOGERIE|6700|BIJOUX|67003|BOUCLES D'OREILLES|HORLOGERIE
670|HORLOGERIE|6700|BIJOUX|67004|SUSPENDUS|HORLOGERIE
670|HORLOGERIE|6700|BIJOUX|67005|BROCHES|HORLOGERIE
670|HORLOGERIE|6700|BIJOUX|67006|ECRINS|HORLOGERIE
670|HORLOGERIE|6700|BIJOUX|67007|ACCESSOIRES BIJOUTERIE|HORLOGERIE
670|HORLOGERIE|6701|MONTRE|67010|MONTRE HOMME ANALOGIQUE|HORLOGERIE
670|HORLOGERIE|6701|MONTRE|67011|MONTRE HOMME NUMERIQUE|HORLOGERIE
670|HORLOGERIE|6701|MONTRE|67012|MONTRE HOMME ANALOGIQUE DIGITA|HORLOGERIE
670|HORLOGERIE|6701|MONTRE|67013|MONTRE FEMME ANALOGIQUE|HORLOGERIE
670|HORLOGERIE|6701|MONTRE|67014|MONTRE FEMME NUMERIQUE|HORLOGERIE
670|HORLOGERIE|6701|MONTRE|67015|MONTRE FEMME ANALOG DIGITAL|HORLOGERIE
670|HORLOGERIE|6701|MONTRE|67016|MONTRE ENFANT ANALOGIQUE|HORLOGERIE
670|HORLOGERIE|6701|MONTRE|67017|MONTRE ENFANT NUMERIQUE|HORLOGERIE
670|HORLOGERIE|6701|MONTRE|67018|MONTRE ENFANT PEDAGOGIQUE|HORLOGERIE
670|HORLOGERIE|6701|MONTRE|67019|MONTRE DIVERS|HORLOGERIE
670|HORLOGERIE|6702|BRACELETS MONTRE|67020|BRACELET METAL|HORLOGERIE
670|HORLOGERIE|6702|BRACELETS MONTRE|67021|BRACELET CUIR|HORLOGERIE
670|HORLOGERIE|6702|BRACELETS MONTRE|67022|BRACELET PLASTIQUE|HORLOGERIE
670|HORLOGERIE|6702|BRACELETS MONTRE|67023|BRACELET TISSU|HORLOGERIE
670|HORLOGERIE|6702|BRACELETS MONTRE|67024|BRACELET DIVERS|HORLOGERIE
670|HORLOGERIE|6703|REVEIL|67030|REVEIL ANALOGIQUE|HORLOGERIE
670|HORLOGERIE|6703|REVEIL|67031|REVEIL NUMERIQUE|HORLOGERIE
670|HORLOGERIE|6703|REVEIL|67032|REVEIL ANALOGIQUE DIGITAL|HORLOGERIE
800|MUSIQUE|8000|CD 2 TITRES|80000|CD 2 TITRES|MUSIQUE CD
800|MUSIQUE|8000|CD 2 TITRES|80001|MAXI CD|MUSIQUE CD
800|MUSIQUE|8001|MEILLEURES VENTES|80010|TOP ALBUM CD|MUSIQUE CD
800|MUSIQUE|8001|MEILLEURES VENTES|80011|TOP COMPILATION CD|MUSIQUE CD
800|MUSIQUE|8001|MEILLEURES VENTES|80012|TOP ALBUM K7|MUSIQUE CD
800|MUSIQUE|8001|MEILLEURES VENTES|80013|TOP COMPILATION K7|MUSIQUE CD
800|MUSIQUE|8002|COMPACT DISQUE|80020|VARIETE ETRANGERE CD|MUSIQUE CD
800|MUSIQUE|8002|COMPACT DISQUE|80021|VARIETE FRANCAISE CD|MUSIQUE CD
800|MUSIQUE|8002|COMPACT DISQUE|80022|COMPILATION A THEME CD|MUSIQUE CD
800|MUSIQUE|8002|COMPACT DISQUE|80023|AMBIANCE CD|MUSIQUE CD
800|MUSIQUE|8002|COMPACT DISQUE|80024|BANDE ORIGINALE DE FILM CD|MUSIQUE CD
800|MUSIQUE|8002|COMPACT DISQUE|80025|JAZZ-BLUES CD|MUSIQUE CD
800|MUSIQUE|8002|COMPACT DISQUE|80026|CLASSIQUE CD|MUSIQUE CD
800|MUSIQUE|8002|COMPACT DISQUE|80027|DANSE-TECHNO-HOUSE CD|MUSIQUE CD
800|MUSIQUE|8002|COMPACT DISQUE|80028|REGGAE CD|MUSIQUE CD
800|MUSIQUE|8002|COMPACT DISQUE|80029|RAP-HIP HOP CD|MUSIQUE CD
800|MUSIQUE|8003|BLU-RAY AUDIO|80030|VARIETE ETRANGERE BDA|MUSIQUE CD
800|MUSIQUE|8003|BLU-RAY AUDIO|80031|VARIETE FRANCAISE K7|MUSIQUE CD
800|MUSIQUE|8003|BLU-RAY AUDIO|80032|COMPILATION A THEME K7|MUSIQUE CD
800|MUSIQUE|8003|BLU-RAY AUDIO|80033|AMBIANCE K7|MUSIQUE CD
800|MUSIQUE|8003|BLU-RAY AUDIO|80034|BANDE ORIGINALE DE FILM K7|MUSIQUE CD
800|MUSIQUE|8003|BLU-RAY AUDIO|80035|JAZZ-BLUES K7|MUSIQUE CD
800|MUSIQUE|8003|BLU-RAY AUDIO|80036|CLASSIQUE K7|MUSIQUE CD
800|MUSIQUE|8003|BLU-RAY AUDIO|80037|DANSE-TECHNO-HOUSE K7|MUSIQUE CD
800|MUSIQUE|8003|BLU-RAY AUDIO|80038|REGGAE K7|MUSIQUE CD
800|MUSIQUE|8003|BLU-RAY AUDIO|80039|RAP-HIP HOP K7|MUSIQUE CD
800|MUSIQUE|8004|FOLKLORE MUSIQUE DU MONDE CD|80040|BRETAGNE-CELTE CD|MUSIQUE CD
800|MUSIQUE|8004|FOLKLORE MUSIQUE DU MONDE CD|80041|SUD OUEST-BASQUE CD|MUSIQUE CD
800|MUSIQUE|8004|FOLKLORE MUSIQUE DU MONDE CD|80042|CORSE CD|MUSIQUE CD
800|MUSIQUE|8004|FOLKLORE MUSIQUE DU MONDE CD|80043|ANTILLES-ZOUK CD|MUSIQUE CD
800|MUSIQUE|8004|FOLKLORE MUSIQUE DU MONDE CD|80044|RAI-AFRIQUE CD|MUSIQUE CD
800|MUSIQUE|8004|FOLKLORE MUSIQUE DU MONDE CD|80045|AMERIQUE LATINE-SALSA CD|MUSIQUE CD
800|MUSIQUE|8004|FOLKLORE MUSIQUE DU MONDE CD|80046|EUROPE CD|MUSIQUE CD
800|MUSIQUE|8004|FOLKLORE MUSIQUE DU MONDE CD|80047|COUNTRY CD|MUSIQUE CD
800|MUSIQUE|8004|FOLKLORE MUSIQUE DU MONDE CD|80048|MUSIQUE REGIONALE CD|MUSIQUE CD
800|MUSIQUE|8005|FOLKLORE MUSIQUE DU MONDE K7|80050|BRETAGNE-CELTE K7|MUSIQUE CD
800|MUSIQUE|8005|FOLKLORE MUSIQUE DU MONDE K7|80051|SUD OUEST-BASQUE K7|MUSIQUE CD
800|MUSIQUE|8005|FOLKLORE MUSIQUE DU MONDE K7|80052|CORSE K7|MUSIQUE CD
800|MUSIQUE|8005|FOLKLORE MUSIQUE DU MONDE K7|80053|ANTILLES-ZOUK K7|MUSIQUE CD
800|MUSIQUE|8005|FOLKLORE MUSIQUE DU MONDE K7|80054|RAI-AFRIQUE K7|MUSIQUE CD
800|MUSIQUE|8005|FOLKLORE MUSIQUE DU MONDE K7|80055|AMERIQUE LATINE-SALSA K7|MUSIQUE CD
800|MUSIQUE|8005|FOLKLORE MUSIQUE DU MONDE K7|80056|EUROPE K7|MUSIQUE CD
800|MUSIQUE|8005|FOLKLORE MUSIQUE DU MONDE K7|80057|COUNTRY K7|MUSIQUE CD
800|MUSIQUE|8005|FOLKLORE MUSIQUE DU MONDE K7|80058|DIVERS FOLKLORES K7|MUSIQUE CD
800|MUSIQUE|8006|MUSIQUE ENFANT|80060|LIVRE CASSETTE|MUSIQUE CD
800|MUSIQUE|8006|MUSIQUE ENFANT|80061|CASSETTE ENFANTS|MUSIQUE CD
800|MUSIQUE|8006|MUSIQUE ENFANT|80062|COMPACT DISQUE ENFANTS|MUSIQUE CD
800|MUSIQUE|8006|MUSIQUE ENFANT|80063|LIVRE MUSICAL DISNEY|MUSIQUE CD
800|MUSIQUE|8006|MUSIQUE ENFANT|80064|CASSETTE DISNEY|MUSIQUE CD
